id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23938015,Spot Apartments Sao Bento 36,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144711,-8.611325,Entire home/apt,72,2,15,2018-10-22,0.37,18,289,0,68406/AL
23953520,Apartamento D. João IV,180110764,L Megre,PORTO,Bonfim,41.1514,-8.60183,Entire home/apt,69,2,0,,,1,146,0,64094/AL
23955961,GuestReady - Almada Vellichor,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15148,-8.61143,Entire home/apt,25,2,176,2020-02-26,4.41,392,349,39,55201
23960317,CLÉRIGOS (Single Room),19557750,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14513,-8.61605,Private room,30,2,25,2018-09-20,0.60,1,0,0,69203/AL
23971335,Double Room with Tv,146127474,Coffee Cream,MAIA,Cidade da Maia,41.23458,-8.61949,Private room,29,1,0,,,2,365,0,56039/AL
23973345,Dk Studio Apartamento acolhedor e moderno em prédio do século XIX,180306104,Vítor,PORTO,Bonfim,41.14579,-8.59741,Entire home/apt,52,2,78,2020-03-07,1.97,3,355,6,67439/AL
23975035,Cosme Guesthouse | Twin,179916638,Cosme,PORTO,Bonfim,41.14459,-8.59791,Entire home/apt,71,1,1,2018-08-19,0.03,3,304,0,17077/AL
23975787,Pretty Porto Apartment by SOULSHARING.PORTO,180330708,Jurjen,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15317,-8.60798,Entire home/apt,275,2,28,2020-01-03,0.67,1,345,0,66366/AL
23978273,Harbour House Casa Porto,180005682,Manuel,VILA DO CONDE,Vila do Conde,41.36873,-8.75805,Entire home/apt,49,3,19,2021-05-29,0.46,1,141,2,68156/AL
23979767,Chez Batalha - Oporto,87247743,Marisa & Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14537,-8.6056,Entire home/apt,67,1,241,2021-10-14,5.78,2,0,59,67455/AL
23989471,Firmeza - Garden Apartment,180481515,Laura,PORTO,Bonfim,41.15117,-8.60133,Entire home/apt,68,2,78,2019-05-25,1.87,2,169,6,71217/AL
23991236,The place | Be welcome!,25359398,Joel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11437,-8.61363,Private room,30,2,19,2018-10-08,0.46,3,0,0,50160/AL
23993545,ROOTS APARTMENT - PORTO DOWNTOWN - Free Parking,180524495,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14715,-8.60408,Entire home/apt,51,2,217,2021-10-06,5.05,2,316,34,89227/AL
23993824,Porto Formoso - Free Parking,143154728,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14717,-8.60258,Entire home/apt,53,2,168,2021-07-29,3.90,3,349,23,86528/AL
23995563,Pine Tree Apartment (free private parking),180545197,Teresa,PORTO,Ramalde,41.16276,-8.63281,Entire home/apt,75,2,20,2018-09-30,0.47,2,353,0,66629/AL
23996152,Sunny Downtown Picaria II,88107755,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14878,-8.61203,Entire home/apt,42,1,107,2019-06-01,2.55,2,335,0,66602/AL
24006932,"Casa Gama, a traditional home close to the sea",6787366,Paula,PORTO,Lordelo do Ouro e Massarelos,41.14834,-8.65774,Entire home/apt,73,4,5,2019-08-12,0.13,21,107,0,68507/AL
24009019,Inst     Yacht_Douro,17753365,Jorge,GONDOMAR,Foz do Sousa e Covelo,41.07888,-8.46842,Entire home/apt,229,1,5,2018-09-07,0.12,9,179,0,RNAAT 145/2018
24011531,Porto Nascente - Ikebana,147948897,Flora,PORTO,Bonfim,41.14875,-8.58989,Entire home/apt,50,2,37,2019-05-13,0.92,5,331,2,59323/AL
24013307,Brand New - Bonjardim Apartment,180711007,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15526,-8.60816,Entire home/apt,81,2,5,2018-09-30,0.15,2,0,0,67279/AL
24018149,Oporto Central Flat,124381494,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15139,-8.61296,Entire home/apt,90,2,126,2019-09-08,2.92,3,287,0,67586/AL
24019291,RiverSide Old Town large Charming Apartment,114018833,Bruno,VILA DO CONDE,Vila do Conde,41.35069,-8.74307,Entire home/apt,70,2,32,2019-09-01,0.83,5,297,2,67516/AL
24027639,Douro River Duplex Apartment,5389044,Adriana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1444,-8.62172,Entire home/apt,95,2,46,2019-05-19,1.08,11,0,0,16772/AL
24029773,Sunny Double Room,103445021,Helena,PORTO,Bonfim,41.14536,-8.59762,Private room,22,5,30,2019-06-08,0.70,2,0,0,67812/AL
24036536,Flick through the Magazine Library at a Quirky City Haven,116563285,Cristina,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15396,-8.67764,Entire home/apt,93,2,45,2019-10-11,1.08,1,0,0,81004/AL
24040387,City center Museum view,135030256,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14917,-8.61944,Private room,27,2,148,2019-10-13,3.63,5,341,14,62957/AL
24041662,Mr. world traveler,44873097,(Joe)  American Club Granja,VILA NOVA DE GAIA,São Félix da Marinha,41.03805,-8.63814,Private room,63,2,17,2019-08-22,0.41,1,364,0,55201
24041834,Carolina651 Apartment,171177892,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15704,-8.62165,Entire home/apt,45,2,14,2018-04-30,0.33,3,0,0,67925/AL
24051056,Liiiving in Porto | Downtown Terrace Apartment,30907275,Liiiving,PORTO,Bonfim,41.1551,-8.59948,Entire home/apt,90,2,16,2019-08-20,0.43,79,198,0,69574/AL
24052769,Liiiving in Matosinhos | Seaside Delight Apartment,30907275,Liiiving,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17847,-8.68628,Entire home/apt,107,2,12,2019-01-04,0.28,79,318,0,67688/AL
24053639,Liiiving in Matosinhos | Seaside Cosy Apartment,30907275,Liiiving,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18496,-8.69238,Entire home/apt,75,2,7,2019-09-14,0.23,79,351,0,65029/AL
24055006,Nina`s Place - Apartment in the city center,181088054,Rita,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15333,-8.61047,Entire home/apt,43,2,53,2019-08-22,1.25,1,61,0,67272/AL
24057252,Mezzanine Studio on Rua de Mouzinho,4207615,Oporto City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.61285,Entire home/apt,1139,22,10,2019-07-06,0.33,27,255,0,64675/AL
24058942,Feel Porto Codeçal Apartment 0.1,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14031,-8.61057,Entire home/apt,418,1,30,2021-08-22,0.72,71,348,5,67686/AL
24058944,Feel Porto Codeçal Studio 1.2,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14084,-8.61039,Entire home/apt,118,1,12,2021-10-01,0.28,71,347,1,67694/AL
24058945,Feel Porto Codeçal Studio 1.1,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14241,-8.6103,Entire home/apt,175,1,9,2020-01-16,0.25,71,199,0,67692/AL
24058946,Feel Porto Codeçal Apartment 2.2,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14092,-8.60919,Entire home/apt,111,1,9,2019-02-03,0.21,71,349,0,67696/AL
24058947,Feel Porto Codeçal Apartment 2.1,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14007,-8.60939,Entire home/apt,111,1,7,2019-09-20,0.16,71,352,0,67693/AL
24060876,m&m's home,181139161,Murias,PORTO,Campanhã,41.15265,-8.58712,Entire home/apt,79,2,4,2018-08-15,0.10,1,0,0,68964/AL
24071198,PORTA33 I PORTO RIO HOPE Studio 1min Douro River,802361,Mariana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1367,-8.61183,Entire home/apt,38,2,61,2021-10-11,1.44,5,127,3,68014/AL
24071943,In Love with Porto,84735504,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14684,-8.60408,Entire home/apt,60,2,91,2019-10-16,2.18,4,353,11,67885/AL
24074680,Espaço Palmeiras,155415275,Paulo,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11293,-8.60562,Entire home/apt,40,2,3,2018-08-01,0.07,1,0,0,60407/AL
24074934,C1 Room in Oporto (near Casa da Música),181267074,César,PORTO,Paranhos,41.16832,-8.62529,Private room,12,2,103,2019-09-18,2.40,3,303,7,67312/AL
24075882,GuestReady - Porto_61,364783572,GuestReady,PORTO,Bonfim,41.14708,-8.6017,Entire home/apt,65,2,143,2019-10-07,3.36,392,337,21,64722/AL
24077450,A Loft for Life in the City Centre,84735504,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14654,-8.60376,Entire home/apt,69,2,71,2019-12-30,1.69,4,350,9,96769/AL
24079556,Elegant Studio near Aliados Square,35946202,Dino & Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1561,-8.61009,Entire home/apt,60,2,175,2021-09-05,4.19,3,221,10,67288/AL
24081717,Merc Porto Bolhão Place,124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.60772,Entire home/apt,46,2,51,2019-06-25,1.43,10,296,17,64115/AL
24096900,Sam Single Room,177335165,Porto,PORTO,Bonfim,41.14215,-8.5995,Private room,20,1,100,2021-08-21,2.52,6,107,16,211210.17/CMP
24097305,Balbina Couple Room,177335165,Porto,PORTO,Bonfim,41.14256,-8.60053,Private room,25,2,91,2019-07-17,2.18,6,0,4,211210.17/CMP
24097353,Porto Soul,56322695,Daniela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15052,-8.60335,Entire home/apt,70,2,42,2020-03-12,0.99,1,206,0,67375/AL
24101980,Myloft( new)| baixa HardRockCafe | Heart Down town,26326577,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14639,-8.61103,Entire home/apt,56,2,92,2021-08-29,2.18,1,300,22,4567/AL
24104708,3 Bed Private Deluxe Ensuite,2741450,Fátima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14876,-8.61323,Private room,88,1,0,,,6,64,0,92187/AL
24104773,3 Bed Private Superior Ensuite,2741450,Fátima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15069,-8.61118,Private room,96,1,1,2021-06-27,0.27,6,63,1,92187/AL
24121083,Visconde Garden,177165291,Jose,PORTO,Bonfim,41.14687,-8.60036,Entire home/apt,84,2,105,2021-09-20,2.53,3,320,22,91682/AL
24121751,Cozy Double Room Porto Lounge - City centre,2741450,Fátima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14877,-8.61132,Private room,70,1,9,2019-05-24,4.29,6,75,4,92187/AL
24135039,BOUTIQUE GUEST HOUSE - CASA SCANDIC - MATOSINHOS,71462344,Casa Scandic,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18349,-8.69212,Private room,32,2,18,2018-07-21,0.43,7,9,0,545799
24136017,Porto Terrace Apartment,181795476,Fernanda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14806,-8.60778,Entire home/apt,66,7,3,2018-05-08,0.07,1,165,0,AL55770
24150667,HEART OF THE CITY 6 !,37860920,Telmo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13649,-8.60856,Entire home/apt,89,1,37,2018-10-11,0.88,11,0,0,60675/AL
24150961,PORTA33 I PORTO RIO HOMEY Studio 1min Douro River,802361,Mariana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1378,-8.61153,Entire home/apt,36,2,88,2019-12-01,2.27,5,353,13,68014/AL
24150962,Have a Picnic by the River at a Rustic-Chic City Hideaway,181987359,Ana & João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14354,-8.61296,Entire home/apt,80,2,165,2021-10-11,3.97,1,320,13,67873/AL
24151322,PORTA33 I PORTO RIO MALVA Studio 1min Douro River,802361,Mariana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1378,-8.61286,Entire home/apt,47,2,81,2021-09-07,1.92,5,350,8,68014/AL
24151517,Apartamento  Ribeira -6º andar-Registo nº6419/AL,61952397,Mário Teixeira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14101,-8.61196,Entire home/apt,150,1,1,2018-09-26,0.03,3,365,0,Registo nº6419/AL
24151668,PORTA33 I PORTO RIO OLIVA Studio 1min Cellars,802361,Mariana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13653,-8.61334,Entire home/apt,33,3,36,2019-04-15,0.95,5,0,0,68014/AL
24154011,Best House Premium - With Garage Parking,125993675,Maria,PORTO,Lordelo do Ouro e Massarelos,41.15395,-8.63049,Entire home/apt,150,1,20,2019-07-08,0.47,2,228,0,60030/AL
24168610,5 ROOM Porto center,60327893,Dany,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14582,-8.61251,Hotel room,26,1,245,2020-01-14,5.75,5,297,26,55390/AL
24170860,Slow Garden House - Green Park and Beach,291301373,José,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1662,-8.6797,Entire home/apt,239,3,19,2021-08-06,0.60,1,72,5,68200/AL
24172891,Bairro Ignez River View Apartment 7,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.14443,-8.62462,Entire home/apt,83,2,2,2019-06-17,0.07,79,0,0,67770/AL
24173107,2 Cozy Flats w/ Garage & Netflix | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521,-8.6137,Entire home/apt,118,2,2,2019-06-10,0.05,111,183,0,58775/AL
24173328,Bairro Ignez River View Apartment 8,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.14556,-8.6254,Entire home/apt,131,2,25,2019-09-04,0.60,79,0,0,67779/AL
24173677,Bairro Ignez River View Apartment 13,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.1447,-8.6243,Entire home/apt,83,2,3,2019-10-08,0.10,79,0,0,67784/AL
24173906,Apartamento 2 quartos standard ( 6 pax ) 1.1,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1482,-8.60875,Entire home/apt,83,1,7,2021-09-29,0.33,12,337,5,55097/AL
24174039,Bairro Ignez River View Apartment 14,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.14611,-8.6259,Entire home/apt,131,2,37,2019-06-13,0.87,79,0,0,67786/AL
24174390,Apartamento Deluxe com 2 quartos 3.1,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14632,-8.6087,Entire home/apt,77,1,19,2021-06-10,0.89,12,342,10,55102/AL
24174456,Bairro Ignez River View Apartment 17,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.14449,-8.62464,Entire home/apt,83,2,2,2019-08-22,0.07,79,0,0,67789/AL
24174754,"LVPremier GR1- Beachfront, heated pool, spa, games",181902,Jose Luz,VILA NOVA DE GAIA,São Félix da Marinha,41.03952,-8.64966,Entire home/apt,227,1,24,2019-09-01,0.62,7,313,7,65194/AL
24175086,Apartamento 2 quartos standard Delux ( 6 pax) 2.2,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14665,-8.60907,Entire home/apt,81,1,14,2021-06-20,0.63,12,328,8,55101/AL
24175095,Bairro Ignez River View Apartment 19,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.14427,-8.62459,Entire home/apt,83,2,7,2019-10-22,0.17,79,0,0,67794/AL
24175525,Apartamento 2 quartos superior ( 6 pax ) 4.2,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14613,-8.60729,Entire home/apt,89,1,2,2021-07-04,0.10,12,348,1,55090/AL
24176096,2 Comfy Flats w/ Netflix | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521,-8.6137,Entire home/apt,149,2,10,2019-05-05,0.27,111,102,0,56853/AL
24181093,"Loft histórico, elegante e acolhedor (com varanda)",16816071,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14288,-8.61908,Entire home/apt,89,1,1,2018-04-05,0.02,5,250,0,67347/AL
24192785,Liiiving in Porto | Ribeira Luxury Apartment,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14354,-8.61296,Entire home/apt,77,2,8,2018-11-05,0.19,79,0,0,64647/AL
24194242,Home @ Porto Clérigos Apartment 1 - Standard 1Room,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14553,-8.61379,Entire home/apt,57,2,7,2019-08-11,0.25,6,238,0,67910/AL
24195813,Home @ Porto Clérigos Apartment 2 - Superior 1Room,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14553,-8.61379,Entire home/apt,61,2,4,2021-06-22,0.10,6,228,2,67911/AL
24196640,Home @ Porto Clérigos Apartment 5 - Superior 2Room,182368701,Hugo Pais Da Silva,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14553,-8.61379,Entire home/apt,110,2,17,2019-10-25,0.41,6,227,0,67910/AL e 67911/AL
24200045,Beautiful Studio in City Center,4207615,Oporto City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.61285,Entire home/apt,1139,22,23,2019-05-29,0.67,27,255,0,64675/AL
24200048,Studio on R. de Mouzinho,4207615,Oporto City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.61285,Entire home/apt,1139,22,5,2019-10-24,0.16,27,256,0,64675/AL
24200050,Mezzanine Studio Manoel de Oliveira,4207615,Oporto City Flats,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14362,-8.61285,Entire home/apt,1139,22,3,2019-09-19,0.09,27,255,0,64675/AL
24206797,URBAN VIEWS - Townhouse “INFANTE” Private Terrace,182477523,Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16044,-8.60995,Entire home/apt,120,2,36,2021-10-04,0.87,4,213,6,68169/AL
24207188,URBAN VIEWS - Townhouse “ARRÁBIDA” Private Terrace,182477523,Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16065,-8.61137,Entire home/apt,119,2,43,2021-10-05,1.02,4,260,4,97968/AL
24215371,bleeding heart,154679152,Ender,PORTO,Bonfim,41.15463,-8.5964,Entire home/apt,135,2,2,2018-06-07,0.05,2,364,0,3172767
24218390,Beach around the corner - 2 Bedroom Apartment,182583773,Margarida,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17919,-8.69067,Entire home/apt,58,3,54,2021-06-30,1.35,1,202,13,62270/AL.
24225419,"Apart spacieux,accueillant et lumineux 3 chambres.",182639904,Fjmd,MAIA,Castêlo da Maia,41.25885,-8.59981,Entire home/apt,65,2,29,2019-06-10,0.73,1,344,4,Exempt
24227331,Virtudes City Lofts - Loft suite 1st,16816071,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14226,-8.61878,Entire home/apt,72,1,1,2018-08-05,0.03,5,322,0,67352/AL
24230557,Mar Azul Apartamento - vistas para o Rio Douro,182686966,Carlos,PORTO,Lordelo do Ouro e Massarelos,41.14615,-8.63036,Entire home/apt,65,2,35,2019-05-12,0.83,2,0,0,52974/AL
24241561,Cosy studio by the river - dARK apartment,182771902,Joao,PORTO,Lordelo do Ouro e Massarelos,41.14695,-8.62985,Entire home/apt,80,2,1,2018-05-07,0.02,1,190,0,67702/AL
24242179,Lavra Beach House,182776058,Daniel,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.25149,-8.72077,Entire home/apt,250,3,3,2018-09-12,0.07,1,334,0,67749/AL
24245865,Apartment in center of Porto for 6 people,182806546,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1509,-8.60585,Entire home/apt,90,1,15,2018-07-02,0.35,17,0,0,43145/AL
24265409,Apartamento com vista panorâmica sobre o rio Douro,182686966,Carlos,PORTO,Lordelo do Ouro e Massarelos,41.14738,-8.63041,Entire home/apt,50,2,16,2020-03-16,0.39,2,351,0,52969/AL
24285423,URBAN VIEWS Terrace - Duplex Apartment “MARIA PIA”,182477523,Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16068,-8.61146,Entire home/apt,95,2,33,2021-06-30,0.90,4,181,6,70497/AL
24286476,SIMPLY PORTO,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14693,-8.60216,Entire home/apt,50,2,79,2020-10-08,1.85,44,191,2,63873/AL
24286914,DOC Douro Apartment 2,183197615,Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16167,-8.62157,Entire home/apt,146,3,0,,,4,101,0,68017/AL
24287389,DOC Vinho Verde Apartment 1,183197615,Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599,-8.62059,Entire home/apt,90,3,13,2019-12-30,0.31,4,13,0,68019/AL
24287649,DOC Alentejo Apartment 3,183197615,Henrique,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16194,-8.62024,Entire home/apt,80,3,2,2018-05-01,0.07,4,73,0,67942/AL
24297260,"Baron´S House,  perto das caves do Vinho do Porto",87338459,Julieta,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12502,-8.62832,Entire home/apt,38,1,8,2018-06-06,0.19,7,257,0,68062/AL
24300628,Hotel Rural da Freita,182379191,Hotel Rural Da Freita,AROUCA,Cabreiros e Albergaria da Serra,40.86423,-8.29011,Hotel room,60,1,6,2020-07-25,0.14,1,335,1,7666
24302063,Liiiving in Porto | Boavista Sunny Apartment,123222331,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15698,-8.61878,Entire home/apt,7999,3,2,2018-08-18,0.06,9,300,0,101709/AL
24307472,Equinaturi - GLAMOUR OPEN SPACE,58778091,Rui,SANTO TIRSO,Monte Córdova,41.31804,-8.4312,Entire home/apt,78,1,1,2020-10-24,0.08,3,118,1,26333/AL
24308940,Equinaturi - NATURI OPEN SPACE,58778091,Rui,SANTO TIRSO,Monte Córdova,41.3173,-8.43168,Entire home/apt,78,1,3,2019-06-08,1.88,3,116,1,26333/AL
24309017,Equinaturi - EQUI OPEN SPACE,58778091,Rui,SANTO TIRSO,Monte Córdova,41.31802,-8.432,Entire home/apt,78,1,4,2021-09-19,0.10,3,118,1,26333/AL
24321190,O Ninho | Port Wine Cellars - Single Room,166237958,Cláudio & Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13263,-8.62244,Private room,25,1,16,2019-06-22,0.44,13,360,2,93962/AL
24323114,"Casa Vermelha 2 - beauty, confortable and terrace",88983460,First House,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15689,-8.61233,Entire home/apt,57,3,15,2018-09-04,0.36,8,360,0,63443/AL
24324231,Porto Taipas,32929434,Andre,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14317,-8.61701,Entire home/apt,45,4,57,2021-08-26,1.47,1,343,3,96575/AL
24325526,APARTAMENTO  2 QUARTOS STANDARD SUPERIOR 4.1,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14576,-8.60572,Entire home/apt,87,1,1,2020-09-06,0.07,12,322,0,55123/AL
24326457,"Gaby Suite, Suite familiar- quarto 4",87338459,Julieta,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.11052,-8.52975,Private room,68,1,0,,,7,0,0,66421/AL
24327007,Apartamento 2 quartos standard delux ( 6 pax) 2.1,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14676,-8.60782,Entire home/apt,85,1,3,2021-08-18,1.18,12,338,3,55110/AL
24327361,Apartamento 2 quartos delux superior ( 6 pax ) 5.2,180159827,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1463,-8.60726,Entire home/apt,92,1,6,2021-08-11,0.31,12,347,5,55217/AL
24327455,Suite com vista do Rio Douro- quarto 3,87338459,Julieta,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.10906,-8.53164,Private room,60,1,7,2018-06-13,0.24,7,0,0,66421/AL
24333246,C4 Big Room in Oporto ( near Casa da Música),181267074,César,PORTO,Paranhos,41.16832,-8.62529,Private room,15,2,216,2019-12-14,5.15,3,339,33,67312/AL
24334174,Cordoaria Garden View - Price:4 person,183600824,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61664,Entire home/apt,93,2,102,2020-01-05,2.43,1,253,0,67706/AL
24334434,HEART OF THE CITY 7 !,37860920,Telmo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13457,-8.60932,Entire home/apt,119,1,148,2021-09-19,3.64,11,351,19,68976/AL
24343049,Sunny Duplex Apartment in Porto - Casa Marquês,5131426,André,PORTO,Paranhos,41.16307,-8.604,Entire home/apt,36,2,120,2020-02-22,3.07,1,342,24,76058/AL
24343199,HM - Carlos Alberto Apartment 2,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14939,-8.61557,Entire home/apt,58,1,60,2018-07-06,1.42,34,329,0,65030/AL
24346285,"Apartment with 2 bedrooms in Matosinhos, with wonderful sea view, shared pool, enclosed garden - 100 m from the beach",137500257,"Loic, Estelle & Co",MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.226849,-8.718489,Entire home/apt,56,2,1,2019-09-19,0.04,8,364,0,58666/AL
24346528,HM - Carlos Alberto Apartment 3,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14918,-8.61674,Entire home/apt,75,1,75,2019-09-01,1.79,34,272,1,66940/AL
